I,J,nwcbox_value,layer#,Cell_ID,X,Y
132,138,46049,7,8038,388244.53,4239318.5
132,138,48773,8,8038,388244.53,4239318.5
132,138,50743,9,8038,388244.53,4239318.5
132,138,52206,10,8038,388244.53,4239318.5
132,138,53343,11,8038,388244.53,4239318.5
132,138,54285,12,8038,388244.53,4239318.5
132,138,54903,13,8038,388244.53,4239318.5
132,138,55412,14,8038,388244.53,4239318.5
132,138,55803,15,8038,388244.53,4239318.5
132,138,56166,16,8038,388244.53,4239318.5
132,138,56504,17,8038,388244.53,4239318.5
133,138,8039,1,8039,388957.31,4239121.0
133,138,17811,2,8039,388957.31,4239121.0
133,138,25912,3,8039,388957.31,4239121.0
133,138,32751,4,8039,388957.31,4239121.0
133,138,38221,5,8039,388957.31,4239121.0
134,138,8040,1,8040,389744.25,4238935.5
134,138,17812,2,8040,389744.25,4238935.5
134,138,25913,3,8040,389744.25,4238935.5
135,138,8041,1,8041,390611.19,4238770.5
135,138,17813,2,8041,390611.19,4238770.5
136,138,8042,1,8042,391553.72,4238630.5
137,138,8043,1,8043,392558.91,4238526.0
138,138,8044,1,8044,393611.12,4238456.0
141,138,8045,1,8045,396941.47,4238491.0
142,138,8046,1,8046,398093.09,4238585.5
142,138,17814,2,8046,398093.09,4238585.5
143,138,8047,1,8047,399263.28,4238718.5
143,138,17815,2,8047,399263.28,4238718.5
145,138,8048,1,8048,401657.81,4239098.0
146,138,8049,1,8049,402879.53,4239340.5
151,138,8050,1,8050,412395.0,4244888.5
152,138,8051,1,8051,413644.88,4244520.5
153,138,8052,1,8052,414864.91,4243928.5
157,138,8053,1,8053,430468.81,4260909.0
157,138,17816,2,8053,430468.81,4260909.0
158,138,8054,1,8054,430685.41,4260788.0
158,138,17817,2,8054,430685.41,4260788.0
159,138,8055,1,8055,430841.72,4260637.5
159,138,17818,2,8055,430841.72,4260637.5
77,139,8056,1,8056,354602.91,4268041.0
78,139,8057,1,8057,355025.44,4266107.0
79,139,8058,1,8058,355261.44,4264523.5
79,139,17819,2,8058,355261.44,4264523.5
80,139,8059,1,8059,354884.62,4263016.0
80,139,17820,2,8059,354884.62,4263016.0
81,139,8060,1,8060,355350.03,4261659.0
81,139,17821,2,8060,355350.03,4261659.0
82,139,8061,1,8061,356139.03,4260268.5
82,139,17822,2,8061,356139.03,4260268.5
83,139,8062,1,8062,356674.56,4258904.5
83,139,17823,2,8062,356674.56,4258904.5
84,139,8063,1,8063,357373.84,4257911.5
84,139,17824,2,8063,357373.84,4257911.5
85,139,8064,1,8064,358277.59,4257034.0
85,139,17825,2,8064,358277.59,4257034.0
86,139,8065,1,8065,359020.09,4256125.0
86,139,17826,2,8065,359020.09,4256125.0
87,139,8066,1,8066,359639.03,4255216.5
87,139,17827,2,8066,359639.03,4255216.5
88,139,8067,1,8067,360392.53,4254387.0
88,139,17828,2,8067,360392.53,4254387.0
88,139,25914,3,8067,360392.53,4254387.0
89,139,8068,1,8068,361283.31,4253778.0
89,139,17829,2,8068,361283.31,4253778.0
89,139,25915,3,8068,361283.31,4253778.0
90,139,8069,1,8069,362162.81,4253138.0
90,139,17830,2,8069,362162.81,4253138.0
90,139,25916,3,8069,362162.81,4253138.0
91,139,8070,1,8070,363152.38,4252613.0
91,139,17831,2,8070,363152.38,4252613.0
91,139,25917,3,8070,363152.38,4252613.0
92,139,8071,1,8071,364122.59,4252065.5
92,139,17832,2,8071,364122.59,4252065.5
93,139,8072,1,8072,365082.03,4251650.0
93,139,17833,2,8072,365082.03,4251650.0
94,139,8073,1,8073,366064.47,4251354.0
94,139,17834,2,8073,366064.47,4251354.0
94,139,25918,3,8073,366064.47,4251354.0
95,139,8074,1,8074,366894.19,4250683.5
95,139,17835,2,8074,366894.19,4250683.5
95,139,25919,3,8074,366894.19,4250683.5
95,139,32752,4,8074,366894.19,4250683.5
96,139,8075,1,8075,367590.75,4249842.0
96,139,17836,2,8075,367590.75,4249842.0
96,139,25920,3,8075,367590.75,4249842.0
96,139,32753,4,8075,367590.75,4249842.0
97,139,8076,1,8076,368180.81,4249157.5
97,139,17837,2,8076,368180.81,4249157.5
97,139,25921,3,8076,368180.81,4249157.5
97,139,32754,4,8076,368180.81,4249157.5
97,139,38222,5,8076,368180.81,4249157.5
98,139,8077,1,8077,368702.19,4248552.0
98,139,17838,2,8077,368702.19,4248552.0
98,139,25922,3,8077,368702.19,4248552.0
98,139,32755,4,8077,368702.19,4248552.0
98,139,38223,5,8077,368702.19,4248552.0
99,139,8078,1,8078,369273.41,4247916.0
99,139,17839,2,8078,369273.41,4247916.0
99,139,25923,3,8078,369273.41,4247916.0
99,139,32756,4,8078,369273.41,4247916.0
99,139,38224,5,8078,369273.41,4247916.0
100,139,8079,1,8079,369847.97,4247196.5
100,139,17840,2,8079,369847.97,4247196.5
100,139,25924,3,8079,369847.97,4247196.5
100,139,32757,4,8079,369847.97,4247196.5
100,139,38225,5,8079,369847.97,4247196.5
101,139,8080,1,8080,370167.47,4246370.0
101,139,17841,2,8080,370167.47,4246370.0
101,139,25925,3,8080,370167.47,4246370.0
101,139,32758,4,8080,370167.47,4246370.0
101,139,38226,5,8080,370167.47,4246370.0
102,139,8081,1,8081,370377.03,4245571.0
102,139,17842,2,8081,370377.03,4245571.0
102,139,25926,3,8081,370377.03,4245571.0
102,139,32759,4,8081,370377.03,4245571.0
102,139,38227,5,8081,370377.03,4245571.0
102,139,42594,6,8081,370377.03,4245571.0
102,139,46050,7,8081,370377.03,4245571.0
103,139,8082,1,8082,370563.53,4244677.0
103,139,17843,2,8082,370563.53,4244677.0
103,139,25927,3,8082,370563.53,4244677.0
103,139,32760,4,8082,370563.53,4244677.0
103,139,38228,5,8082,370563.53,4244677.0
103,139,42595,6,8082,370563.53,4244677.0
103,139,46051,7,8082,370563.53,4244677.0
103,139,48774,8,8082,370563.53,4244677.0
104,139,8083,1,8083,370331.19,4243577.0
104,139,17844,2,8083,370331.19,4243577.0
104,139,25928,3,8083,370331.19,4243577.0
104,139,32761,4,8083,370331.19,4243577.0
104,139,38229,5,8083,370331.19,4243577.0
104,139,42596,6,8083,370331.19,4243577.0
104,139,46052,7,8083,370331.19,4243577.0
104,139,48775,8,8083,370331.19,4243577.0
104,139,50744,9,8083,370331.19,4243577.0
104,139,52207,10,8083,370331.19,4243577.0
105,139,8084,1,8084,370373.25,4242895.5
105,139,17845,2,8084,370373.25,4242895.5
105,139,25929,3,8084,370373.25,4242895.5
105,139,32762,4,8084,370373.25,4242895.5
105,139,38230,5,8084,370373.25,4242895.5
105,139,42597,6,8084,370373.25,4242895.5
105,139,46053,7,8084,370373.25,4242895.5
105,139,48776,8,8084,370373.25,4242895.5
106,139,8085,1,8085,371126.97,4242609.5
106,139,17846,2,8085,371126.97,4242609.5
106,139,25930,3,8085,371126.97,4242609.5
106,139,32763,4,8085,371126.97,4242609.5
106,139,38231,5,8085,371126.97,4242609.5
106,139,42598,6,8085,371126.97,4242609.5
106,139,46054,7,8085,371126.97,4242609.5
106,139,48777,8,8085,371126.97,4242609.5
107,139,8086,1,8086,371836.72,4242179.5
107,139,17847,2,8086,371836.72,4242179.5
107,139,25931,3,8086,371836.72,4242179.5
107,139,32764,4,8086,371836.72,4242179.5
107,139,38232,5,8086,371836.72,4242179.5
107,139,42599,6,8086,371836.72,4242179.5
107,139,46055,7,8086,371836.72,4242179.5
107,139,48778,8,8086,371836.72,4242179.5
108,139,8087,1,8087,372415.44,4241521.5
108,139,17848,2,8087,372415.44,4241521.5
108,139,25932,3,8087,372415.44,4241521.5
108,139,32765,4,8087,372415.44,4241521.5
108,139,38233,5,8087,372415.44,4241521.5
108,139,42600,6,8087,372415.44,4241521.5
108,139,46056,7,8087,372415.44,4241521.5
108,139,48779,8,8087,372415.44,4241521.5
109,139,8088,1,8088,373083.41,4241198.0
109,139,17849,2,8088,373083.41,4241198.0
109,139,25933,3,8088,373083.41,4241198.0
109,139,32766,4,8088,373083.41,4241198.0
109,139,38234,5,8088,373083.41,4241198.0
109,139,42601,6,8088,373083.41,4241198.0
109,139,46057,7,8088,373083.41,4241198.0
109,139,48780,8,8088,373083.41,4241198.0
110,139,8089,1,8089,373882.69,4241365.0
110,139,17850,2,8089,373882.69,4241365.0
110,139,25934,3,8089,373882.69,4241365.0
110,139,32767,4,8089,373882.69,4241365.0
110,139,38235,5,8089,373882.69,4241365.0
110,139,42602,6,8089,373882.69,4241365.0
110,139,46058,7,8089,373882.69,4241365.0
111,139,8090,1,8090,374678.44,4241395.5
111,139,17851,2,8090,374678.44,4241395.5
111,139,25935,3,8090,374678.44,4241395.5
111,139,32768,4,8090,374678.44,4241395.5
111,139,38236,5,8090,374678.44,4241395.5
111,139,42603,6,8090,374678.44,4241395.5
111,139,46059,7,8090,374678.44,4241395.5
111,139,48781,8,8090,374678.44,4241395.5
112,139,8091,1,8091,375447.12,4241384.5
112,139,17852,2,8091,375447.12,4241384.5
112,139,25936,3,8091,375447.12,4241384.5
112,139,32769,4,8091,375447.12,4241384.5
112,139,38237,5,8091,375447.12,4241384.5
112,139,42604,6,8091,375447.12,4241384.5
112,139,46060,7,8091,375447.12,4241384.5
112,139,48782,8,8091,375447.12,4241384.5
112,139,50745,9,8091,375447.12,4241384.5
113,139,8092,1,8092,376215.91,4241711.5
113,139,17853,2,8092,376215.91,4241711.5
113,139,25937,3,8092,376215.91,4241711.5
113,139,32770,4,8092,376215.91,4241711.5
113,139,38238,5,8092,376215.91,4241711.5
113,139,42605,6,8092,376215.91,4241711.5
113,139,46061,7,8092,376215.91,4241711.5
113,139,48783,8,8092,376215.91,4241711.5
114,139,8093,1,8093,376992.41,4242305.5
114,139,17854,2,8093,376992.41,4242305.5
114,139,25938,3,8093,376992.41,4242305.5
114,139,32771,4,8093,376992.41,4242305.5
114,139,38239,5,8093,376992.41,4242305.5
114,139,42606,6,8093,376992.41,4242305.5
114,139,46062,7,8093,376992.41,4242305.5
114,139,48784,8,8093,376992.41,4242305.5
115,139,8094,1,8094,377799.59,4242876.5
115,139,17855,2,8094,377799.59,4242876.5
115,139,25939,3,8094,377799.59,4242876.5
115,139,32772,4,8094,377799.59,4242876.5
115,139,38240,5,8094,377799.59,4242876.5
115,139,42607,6,8094,377799.59,4242876.5
116,139,8095,1,8095,378614.53,4243310.5
116,139,17856,2,8095,378614.53,4243310.5
116,139,25940,3,8095,378614.53,4243310.5
116,139,32773,4,8095,378614.53,4243310.5
116,139,38241,5,8095,378614.53,4243310.5
116,139,42608,6,8095,378614.53,4243310.5
117,139,8096,1,8096,379358.56,4243470.5
117,139,17857,2,8096,379358.56,4243470.5
117,139,25941,3,8096,379358.56,4243470.5
117,139,32774,4,8096,379358.56,4243470.5
118,139,8097,1,8097,379997.31,4243393.0
118,139,17858,2,8097,379997.31,4243393.0
118,139,25942,3,8097,379997.31,4243393.0
118,139,32775,4,8097,379997.31,4243393.0
118,139,38242,5,8097,379997.31,4243393.0
118,139,42609,6,8097,379997.31,4243393.0
119,139,8098,1,8098,380615.09,4243234.0
119,139,17859,2,8098,380615.09,4243234.0
119,139,25943,3,8098,380615.09,4243234.0
119,139,32776,4,8098,380615.09,4243234.0
119,139,38243,5,8098,380615.09,4243234.0
119,139,42610,6,8098,380615.09,4243234.0
120,139,8099,1,8099,381196.31,4243065.5
120,139,17860,2,8099,381196.31,4243065.5
120,139,25944,3,8099,381196.31,4243065.5
120,139,32777,4,8099,381196.31,4243065.5
120,139,38244,5,8099,381196.31,4243065.5
120,139,42611,6,8099,381196.31,4243065.5
120,139,46063,7,8099,381196.31,4243065.5
121,139,8100,1,8100,381746.12,4242883.0
121,139,17861,2,8100,381746.12,4242883.0
121,139,25945,3,8100,381746.12,4242883.0
121,139,32778,4,8100,381746.12,4242883.0
121,139,38245,5,8100,381746.12,4242883.0
121,139,42612,6,8100,381746.12,4242883.0
121,139,46064,7,8100,381746.12,4242883.0
121,139,48785,8,8100,381746.12,4242883.0
122,139,8101,1,8101,382289.16,4242685.5
122,139,17862,2,8101,382289.16,4242685.5
122,139,25946,3,8101,382289.16,4242685.5
122,139,32779,4,8101,382289.16,4242685.5
122,139,38246,5,8101,382289.16,4242685.5
122,139,42613,6,8101,382289.16,4242685.5
122,139,46065,7,8101,382289.16,4242685.5
122,139,48786,8,8101,382289.16,4242685.5
122,139,50746,9,8101,382289.16,4242685.5
123,139,8102,1,8102,382827.56,4242478.0
123,139,17863,2,8102,382827.56,4242478.0
123,139,25947,3,8102,382827.56,4242478.0
123,139,32780,4,8102,382827.56,4242478.0
123,139,38247,5,8102,382827.56,4242478.0
123,139,42614,6,8102,382827.56,4242478.0
123,139,46066,7,8102,382827.56,4242478.0
123,139,48787,8,8102,382827.56,4242478.0
123,139,50747,9,8102,382827.56,4242478.0
124,139,8103,1,8103,383363.12,4242265.5
124,139,17864,2,8103,383363.12,4242265.5
124,139,25948,3,8103,383363.12,4242265.5
124,139,32781,4,8103,383363.12,4242265.5
124,139,38248,5,8103,383363.12,4242265.5
124,139,42615,6,8103,383363.12,4242265.5
124,139,46067,7,8103,383363.12,4242265.5
124,139,48788,8,8103,383363.12,4242265.5
124,139,50748,9,8103,383363.12,4242265.5
125,139,8104,1,8104,383897.31,4242048.0
125,139,17865,2,8104,383897.31,4242048.0
125,139,25949,3,8104,383897.31,4242048.0
125,139,32782,4,8104,383897.31,4242048.0
125,139,38249,5,8104,383897.31,4242048.0
125,139,42616,6,8104,383897.31,4242048.0
125,139,46068,7,8104,383897.31,4242048.0
125,139,48789,8,8104,383897.31,4242048.0
125,139,50749,9,8104,383897.31,4242048.0
125,139,52208,10,8104,383897.31,4242048.0
126,139,8105,1,8105,384431.56,4241826.0
126,139,17866,2,8105,384431.56,4241826.0
126,139,25950,3,8105,384431.56,4241826.0
126,139,32783,4,8105,384431.56,4241826.0
126,139,38250,5,8105,384431.56,4241826.0
126,139,42617,6,8105,384431.56,4241826.0
126,139,46069,7,8105,384431.56,4241826.0
126,139,48790,8,8105,384431.56,4241826.0
126,139,50750,9,8105,384431.56,4241826.0
126,139,52209,10,8105,384431.56,4241826.0
126,139,53344,11,8105,384431.56,4241826.0
127,139,8106,1,8106,384968.09,4241606.0
127,139,17867,2,8106,384968.09,4241606.0
127,139,25951,3,8106,384968.09,4241606.0
127,139,32784,4,8106,384968.09,4241606.0
127,139,38251,5,8106,384968.09,4241606.0
127,139,42618,6,8106,384968.09,4241606.0
127,139,46070,7,8106,384968.09,4241606.0
127,139,48791,8,8106,384968.09,4241606.0
127,139,50751,9,8106,384968.09,4241606.0
127,139,52210,10,8106,384968.09,4241606.0
127,139,53345,11,8106,384968.09,4241606.0
128,139,8107,1,8107,385509.38,4241393.5
128,139,17868,2,8107,385509.38,4241393.5
128,139,25952,3,8107,385509.38,4241393.5
128,139,32785,4,8107,385509.38,4241393.5
128,139,38252,5,8107,385509.38,4241393.5
128,139,42619,6,8107,385509.38,4241393.5
128,139,46071,7,8107,385509.38,4241393.5
128,139,48792,8,8107,385509.38,4241393.5
128,139,50752,9,8107,385509.38,4241393.5
128,139,52211,10,8107,385509.38,4241393.5
128,139,53346,11,8107,385509.38,4241393.5
128,139,54286,12,8107,385509.38,4241393.5
128,139,54904,13,8107,385509.38,4241393.5
128,139,55413,14,8107,385509.38,4241393.5
128,139,55804,15,8107,385509.38,4241393.5
128,139,56167,16,8107,385509.38,4241393.5
128,139,56505,17,8107,385509.38,4241393.5
128,139,56726,18,8107,385509.38,4241393.5
128,139,56872,19,8107,385509.38,4241393.5
129,139,8108,1,8108,386059.38,4241186.0
129,139,17869,2,8108,386059.38,4241186.0
129,139,25953,3,8108,386059.38,4241186.0
129,139,32786,4,8108,386059.38,4241186.0
129,139,38253,5,8108,386059.38,4241186.0
129,139,42620,6,8108,386059.38,4241186.0
129,139,46072,7,8108,386059.38,4241186.0
129,139,48793,8,8108,386059.38,4241186.0
129,139,50753,9,8108,386059.38,4241186.0
129,139,52212,10,8108,386059.38,4241186.0
129,139,53347,11,8108,386059.38,4241186.0
129,139,54287,12,8108,386059.38,4241186.0
129,139,54905,13,8108,386059.38,4241186.0
129,139,55414,14,8108,386059.38,4241186.0
129,139,55805,15,8108,386059.38,4241186.0
129,139,56168,16,8108,386059.38,4241186.0
129,139,56506,17,8108,386059.38,4241186.0
129,139,56727,18,8108,386059.38,4241186.0
129,139,56873,19,8108,386059.38,4241186.0
130,139,8109,1,8109,386626.31,4240981.0
130,139,17870,2,8109,386626.31,4240981.0
130,139,25954,3,8109,386626.31,4240981.0
130,139,32787,4,8109,386626.31,4240981.0
130,139,38254,5,8109,386626.31,4240981.0
130,139,42621,6,8109,386626.31,4240981.0
130,139,46073,7,8109,386626.31,4240981.0
130,139,48794,8,8109,386626.31,4240981.0
130,139,50754,9,8109,386626.31,4240981.0
130,139,52213,10,8109,386626.31,4240981.0
130,139,53348,11,8109,386626.31,4240981.0
130,139,54288,12,8109,386626.31,4240981.0
130,139,54906,13,8109,386626.31,4240981.0
130,139,55415,14,8109,386626.31,4240981.0
130,139,55806,15,8109,386626.31,4240981.0
130,139,56169,16,8109,386626.31,4240981.0
130,139,56507,17,8109,386626.31,4240981.0
130,139,56728,18,8109,386626.31,4240981.0
130,139,56874,19,8109,386626.31,4240981.0
131,139,8110,1,8110,387221.56,4240778.0
131,139,17871,2,8110,387221.56,4240778.0
131,139,25955,3,8110,387221.56,4240778.0
131,139,32788,4,8110,387221.56,4240778.0
131,139,38255,5,8110,387221.56,4240778.0
131,139,42622,6,8110,387221.56,4240778.0
131,139,46074,7,8110,387221.56,4240778.0
131,139,48795,8,8110,387221.56,4240778.0
131,139,50755,9,8110,387221.56,4240778.0
131,139,52214,10,8110,387221.56,4240778.0
131,139,53349,11,8110,387221.56,4240778.0
131,139,54289,12,8110,387221.56,4240778.0
131,139,54907,13,8110,387221.56,4240778.0
131,139,55416,14,8110,387221.56,4240778.0
131,139,55807,15,8110,387221.56,4240778.0
131,139,56170,16,8110,387221.56,4240778.0
131,139,56508,17,8110,387221.56,4240778.0
131,139,56729,18,8110,387221.56,4240778.0
131,139,56875,19,8110,387221.56,4240778.0
132,139,8111,1,8111,387860.25,4240581.0
132,139,17872,2,8111,387860.25,4240581.0
132,139,25956,3,8111,387860.25,4240581.0
132,139,32789,4,8111,387860.25,4240581.0
132,139,38256,5,8111,387860.25,4240581.0
132,139,42623,6,8111,387860.25,4240581.0
132,139,46075,7,8111,387860.25,4240581.0
132,139,48796,8,8111,387860.25,4240581.0
132,139,50756,9,8111,387860.25,4240581.0
132,139,52215,10,8111,387860.25,4240581.0
132,139,53350,11,8111,387860.25,4240581.0
132,139,54290,12,8111,387860.25,4240581.0
132,139,54908,13,8111,387860.25,4240581.0
132,139,55417,14,8111,387860.25,4240581.0
132,139,55808,15,8111,387860.25,4240581.0
132,139,56171,16,8111,387860.25,4240581.0
132,139,56509,17,8111,387860.25,4240581.0
133,139,8112,1,8112,388559.75,4240388.0
133,139,17873,2,8112,388559.75,4240388.0
133,139,25957,3,8112,388559.75,4240388.0
133,139,32790,4,8112,388559.75,4240388.0
133,139,38257,5,8112,388559.75,4240388.0
134,139,8113,1,8113,389334.75,4240203.5
134,139,17874,2,8113,389334.75,4240203.5
135,139,8114,1,8114,390191.69,4240036.0
136,139,8115,1,8115,391126.44,4239893.0
137,139,8116,1,8116,392126.19,4239781.0
138,139,8117,1,8117,393174.62,4239703.5
140,139,8118,1,8118,395368.19,4239670.5
141,139,8119,1,8119,396499.19,4239716.0
141,139,17875,2,8119,396499.19,4239716.0
142,139,8120,1,8120,397649.69,4239801.0
142,139,17876,2,8120,397649.69,4239801.0
143,139,8121,1,8121,398818.81,4239925.5
143,139,17877,2,8121,398818.81,4239925.5
144,139,8122,1,8122,400006.12,4240088.5
157,139,8123,1,8123,436597.19,4266528.0
158,139,8124,1,8124,436854.72,4266298.0
159,139,8125,1,8125,437017.19,4265955.5
85,140,8126,1,8126,358656.91,4257496.5
86,140,8127,1,8127,359368.84,4256652.0
87,140,8128,1,8128,359913.09,4255678.0
88,140,8129,1,8129,360670.59,4254882.0
89,140,8130,1,8130,361565.38,4254326.0
89,140,17878,2,8130,361565.38,4254326.0
90,140,8131,1,8131,362391.28,4253694.5
90,140,17879,2,8131,362391.28,4253694.5
91,140,8132,1,8132,363472.0,4253210.5
92,140,8133,1,8133,364472.81,4252670.0
93,140,8134,1,8134,365341.03,4252278.0
94,140,8135,1,8135,366376.72,4252084.0
94,140,17880,2,8135,366376.72,4252084.0
95,140,8136,1,8136,367240.81,4251345.5
95,140,17881,2,8136,367240.81,4251345.5
96,140,8137,1,8137,367876.28,4250306.5
96,140,17882,2,8137,367876.28,4250306.5
97,140,8138,1,8138,368447.28,4249640.0
97,140,17883,2,8138,368447.28,4249640.0
98,140,8139,1,8139,368980.19,4249141.5
98,140,17884,2,8139,368980.19,4249141.5
98,140,25958,3,8139,368980.19,4249141.5
99,140,8140,1,8140,369562.62,4248288.5
99,140,17885,2,8140,369562.62,4248288.5
99,140,25959,3,8140,369562.62,4248288.5
100,140,8141,1,8141,370182.91,4247279.5
100,140,17886,2,8141,370182.91,4247279.5
101,140,8142,1,8142,370571.0,4246397.0
101,140,17887,2,8142,370571.0,4246397.0
102,140,8143,1,8143,370902.56,4245624.5
102,140,17888,2,8143,370902.56,4245624.5
102,140,25960,3,8143,370902.56,4245624.5
103,140,8144,1,8144,371104.25,4244745.5
103,140,17889,2,8144,371104.25,4244745.5
103,140,25961,3,8144,371104.25,4244745.5
103,140,32791,4,8144,371104.25,4244745.5
104,140,8145,1,8145,370688.97,4243713.5
104,140,17890,2,8145,370688.97,4243713.5
104,140,25962,3,8145,370688.97,4243713.5
104,140,32792,4,8145,370688.97,4243713.5
104,140,38258,5,8145,370688.97,4243713.5
105,140,8146,1,8146,370597.75,4243127.5
105,140,17891,2,8146,370597.75,4243127.5
105,140,25963,3,8146,370597.75,4243127.5
105,140,32793,4,8146,370597.75,4243127.5
105,140,38259,5,8146,370597.75,4243127.5
105,140,42624,6,8146,370597.75,4243127.5
106,140,8147,1,8147,371309.75,4242914.0
106,140,17892,2,8147,371309.75,4242914.0
106,140,25964,3,8147,371309.75,4242914.0
106,140,32794,4,8147,371309.75,4242914.0
106,140,38260,5,8147,371309.75,4242914.0
106,140,42625,6,8147,371309.75,4242914.0
107,140,8148,1,8148,371987.19,4242480.5
107,140,17893,2,8148,371987.19,4242480.5
107,140,25965,3,8148,371987.19,4242480.5
107,140,32795,4,8148,371987.19,4242480.5
107,140,38261,5,8148,371987.19,4242480.5
107,140,42626,6,8148,371987.19,4242480.5
108,140,8149,1,8149,372504.88,4241856.5
108,140,17894,2,8149,372504.88,4241856.5
108,140,25966,3,8149,372504.88,4241856.5
108,140,32796,4,8149,372504.88,4241856.5
108,140,38262,5,8149,372504.88,4241856.5
108,140,42627,6,8149,372504.88,4241856.5
109,140,8150,1,8150,372992.12,4241627.5
